Month,Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Scan Status,Festival Count,Registry Match Count,Registry Detail URL Count,Drik URL,Discovery Schema Version,Scan Error,Scanned At
2026-08,geoname:1262321,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,COMPLETE,32,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1262321&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:09:56-04:00
2026-08,geoname:1262321,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,COMPLETE,28,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1262321&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:10:12-04:00
2026-08,geoname:1263780,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1263780&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:10:28-04:00
2026-08,geoname:1253952,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1253952&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:10:44-04:00
2026-08,geoname:1255364,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1255364&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:10:59-04:00
2026-08,geoname:1259229,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,COMPLETE,29,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1259229&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:11:17-04:00
2026-08,geoname:1253573,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1253573&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:11:33-04:00
2026-08,geoname:1269843,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:11:50-04:00
2026-08,geoname:5134086,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5134086&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:12:08-04:00
2026-08,geoname:5139865,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5139865&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:12:24-04:00
