Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:1277333,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1262321,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1262321,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1263780,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1253952,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1255364,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1259229,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1253573,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1269843,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5134086,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 10:47 PM, Aug 11 | Sutak Ends - 02:28 PM | Eclipse Start - 12:57 PM | Eclipse End - 02:28 PM",,"Surya Grahan *Purna. Sutak Begins - 10:47 PM, Aug 11 | Sutak Ends - 02:28 PM | Eclipse Start - 12:57 PM | Eclipse End - 02:28 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5139865,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 12:58 AM | Sutak Ends - 02:40 PM | Eclipse Start - 01:06 PM | Eclipse End - 02:40 PM,,Surya Grahan *Purna. Sutak Begins - 12:58 AM | Sutak Ends - 02:40 PM | Eclipse Start - 01:06 PM | Eclipse End - 02:40 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4922462,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4887398,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 10:26 PM, Aug 11 | Sutak Ends - 12:37 PM | Eclipse Start - 12:18 PM | Eclipse End - 12:37 PM",,"Surya Grahan *Purna. Sutak Begins - 10:26 PM, Aug 11 | Sutak Ends - 12:37 PM | Eclipse Start - 12:18 PM | Eclipse End - 12:37 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4684888,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4699066,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5308655,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5391959,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5368361,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5809844,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4174757,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4167147,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4781708,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 01:15 AM | Sutak Ends - 02:21 PM | Eclipse Start - 01:27 PM | Eclipse End - 02:21 PM,,Surya Grahan *Purna. Sutak Begins - 01:15 AM | Sutak Ends - 02:21 PM | Eclipse Start - 01:27 PM | Eclipse End - 02:21 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4347778,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 01:12 AM | Sutak Ends - 02:28 PM | Eclipse Start - 01:15 PM | Eclipse End - 02:28 PM,,Surya Grahan *Purna. Sutak Begins - 01:12 AM | Sutak Ends - 02:28 PM | Eclipse Start - 01:15 PM | Eclipse End - 02:28 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4560349,geoname:4560349|city:philadelphia,Philadelphia,Pennsylvania,United States,America/New_York,4560349,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 01:06 AM | Sutak Ends - 02:34 PM | Eclipse Start - 01:11 PM | Eclipse End - 02:34 PM,,Surya Grahan *Purna. Sutak Begins - 01:06 AM | Sutak Ends - 02:34 PM | Eclipse Start - 01:11 PM | Eclipse End - 02:34 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5128581,geoname:5128581|city:new_york,New York,New York,United States,America/New_York,5128581,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 01:01 AM | Sutak Ends - 02:38 PM | Eclipse Start - 01:07 PM | Eclipse End - 02:38 PM,,Surya Grahan *Purna. Sutak Begins - 01:01 AM | Sutak Ends - 02:38 PM | Eclipse Start - 01:07 PM | Eclipse End - 02:38 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5099836,geoname:5099836|city:new_jersey,New Jersey,New Jersey,United States,America/New_York,5099836,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 01:02 AM | Sutak Ends - 02:38 PM | Eclipse Start - 01:07 PM | Eclipse End - 02:38 PM,,Surya Grahan *Purna. Sutak Begins - 01:02 AM | Sutak Ends - 02:38 PM | Eclipse Start - 01:07 PM | Eclipse End - 02:38 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5110629,geoname:5110629|city:buffalo,Buffalo,New York,United States,America/New_York,5110629,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 10:52 PM, Aug 11 | Sutak Ends - 02:23 PM | Eclipse Start - 12:58 PM | Eclipse End - 02:23 PM",,"Surya Grahan *Purna. Sutak Begins - 10:52 PM, Aug 11 | Sutak Ends - 02:23 PM | Eclipse Start - 12:58 PM | Eclipse End - 02:23 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5150529,geoname:5150529|city:cleveland,Cleveland,Ohio,United States,America/New_York,5150529,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 11:02 PM, Aug 11 | Sutak Ends - 02:11 PM | Eclipse Start - 01:07 PM | Eclipse End - 02:11 PM",,"Surya Grahan *Purna. Sutak Begins - 11:02 PM, Aug 11 | Sutak Ends - 02:11 PM | Eclipse Start - 01:07 PM | Eclipse End - 02:11 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4509177,geoname:4509177|city:columbus,Columbus,Ohio,United States,America/New_York,4509177,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 11:06 PM, Aug 11 | Sutak Ends - 01:58 PM | Eclipse Start - 01:21 PM | Eclipse End - 01:58 PM",,"Surya Grahan *Purna. Sutak Begins - 11:06 PM, Aug 11 | Sutak Ends - 01:58 PM | Eclipse Start - 01:21 PM | Eclipse End - 01:58 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4508722,geoname:4508722|city:cincinnati,Cincinnati,Ohio,United States,America/New_York,4508722,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4634946,geoname:4634946|city:knoxville,Knoxville,Tennessee,United States,America/New_York,4634946,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4644585,geoname:4644585|city:nashville,Nashville,Tennessee,United States,America/Chicago,4644585,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5383527,geoname:5383527|city:placentia,Placentia,California,United States,America/Los_Angeles,5383527,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4180439,geoname:4180439|city:atlanta,Atlanta,Georgia,United States,America/New_York,4180439,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1264527,geoname:1264527|city:chennai,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1254163,geoname:1254163|city:thiruvananthapuram,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1275339,geoname:1275339|city:mumbai,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1275004,geoname:1275004|city:kolkata,Kolkata,West Bengal,India,Asia/Kolkata,1275004,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1275817,geoname:1275817|city:bhubaneswar,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1254360,geoname:1254360|city:tirupati,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1275841,geoname:1275841|city:bhopal,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1253405,geoname:1253405|city:varanasi,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1278994,geoname:1278994|city:prayagraj,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1264733,geoname:1264733|city:lucknow,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1255634,geoname:1255634|city:srinagar,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2174003,geoname:2174003|city:brisbane,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-13,COMPLETE,2026-08-13,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2158177,geoname:2158177|city:melbourne,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-13,COMPLETE,2026-08-13,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
