Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:1275339,geoname:1275339|city:mumbai,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1275004,geoname:1275004|city:kolkata,Kolkata,West Bengal,India,Asia/Kolkata,1275004,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1275817,geoname:1275817|city:bhubaneswar,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1254360,geoname:1254360|city:tirupati,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1275841,geoname:1275841|city:bhopal,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1253405,geoname:1253405|city:varanasi,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1278994,geoname:1278994|city:prayagraj,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1264733,geoname:1264733|city:lucknow,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1255634,geoname:1255634|city:srinagar,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2174003,geoname:2174003|city:brisbane,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2158177,geoname:2158177|city:melbourne,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2078025,geoname:2078025|city:adelaide,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2063523,geoname:2063523|city:perth,Perth,Western Australia,Australia,Australia/Perth,2063523,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2172517,geoname:2172517|city:canberra,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2147714,geoname:2147714|city:sydney,Sydney,New South Wales,Australia,Australia/Sydney,2147714,GRAHANA,Chandra Grahan *Anshika,CHANDRA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-28,COMPLETE,2026-08-28,NOT_APPLICABLE,Chandra Grahan *Anshika,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Chandra Grahan *Anshika. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
