Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:290030,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 05:34 AM | Simha Sankranti Punya Kala - 05:08 AM to 05:34 AM | Simha Sankranti Maha Punya Kala - 05:08 AM to 05:34 AM,,Simha Sankranti. Simha Sankranti Moment - 05:34 AM | Simha Sankranti Punya Kala - 05:08 AM to 05:34 AM | Simha Sankranti Maha Punya Kala - 05:08 AM to 05:34 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2657896,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 04:34 AM | Simha Sankranti Punya Kala - 06:25 AM to 01:29 PM | Simha Sankranti Maha Punya Kala - 06:25 AM to 08:46 AM,,Simha Sankranti. Simha Sankranti Moment - 04:34 AM | Simha Sankranti Punya Kala - 06:25 AM to 01:29 PM | Simha Sankranti Maha Punya Kala - 06:25 AM to 08:46 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2928751,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 04:34 AM | Simha Sankranti Punya Kala - 06:18 AM to 01:26 PM | Simha Sankranti Maha Punya Kala - 06:18 AM to 08:41 AM,,Simha Sankranti. Simha Sankranti Moment - 04:34 AM | Simha Sankranti Punya Kala - 06:18 AM to 01:26 PM | Simha Sankranti Maha Punya Kala - 06:18 AM to 08:41 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1278094,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 05:34 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 05:53 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 05:34 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 05:53 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5131614,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:14 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:52 PM to 08:11 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:14 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:52 PM to 08:11 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5119251,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:15 PM to 08:12 PM | Simha Sankranti Maha Punya Kala - 05:53 PM to 08:12 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:15 PM to 08:12 PM | Simha Sankranti Maha Punya Kala - 05:53 PM to 08:12 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5140405,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:09 PM to 08:05 PM | Simha Sankranti Maha Punya Kala - 05:46 PM to 08:05 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:09 PM to 08:05 PM | Simha Sankranti Maha Punya Kala - 05:46 PM to 08:05 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4256038,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:48 PM to 08:37 PM | Simha Sankranti Maha Punya Kala - 06:21 PM to 08:37 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:48 PM to 08:37 PM | Simha Sankranti Maha Punya Kala - 06:21 PM to 08:37 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4487042,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:19 PM to 08:03 PM | Simha Sankranti Maha Punya Kala - 05:48 PM to 08:03 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:19 PM to 08:03 PM | Simha Sankranti Maha Punya Kala - 05:48 PM to 08:03 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4460243,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:27 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:56 PM to 08:11 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:27 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:56 PM to 08:11 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1277333,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:08 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:08 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:08 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:08 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1262321,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:12 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:12 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:12 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:12 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1262321,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:12 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:12 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:12 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:12 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1263780,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:19 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:19 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:19 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:19 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1253952,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:19 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:19 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:19 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:19 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1255364,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:18 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:18 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:18 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:18 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1259229,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:17 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:17 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:17 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:17 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1253573,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:15 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:15 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:15 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:15 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1269843,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:00 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:00 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:00 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:00 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5134086,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:14 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:52 PM to 08:11 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:14 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:52 PM to 08:11 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5139865,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 12:57 PM to 07:49 PM | Simha Sankranti Maha Punya Kala - 05:32 PM to 07:49 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 12:57 PM to 07:49 PM | Simha Sankranti Maha Punya Kala - 05:32 PM to 07:49 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4922462,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:51 PM to 08:43 PM | Simha Sankranti Maha Punya Kala - 06:26 PM to 08:43 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:51 PM to 08:43 PM | Simha Sankranti Maha Punya Kala - 06:26 PM to 08:43 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4887398,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 09:34 PM | Simha Sankranti Punya Kala - 12:55 PM to 07:49 PM | Simha Sankranti Maha Punya Kala - 05:31 PM to 07:49 PM,,Simha Sankranti. Simha Sankranti Moment - 09:34 PM | Simha Sankranti Punya Kala - 12:55 PM to 07:49 PM | Simha Sankranti Maha Punya Kala - 05:31 PM to 07:49 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4684888,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 09:34 PM | Simha Sankranti Punya Kala - 01:31 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:58 PM to 08:11 PM,,Simha Sankranti. Simha Sankranti Moment - 09:34 PM | Simha Sankranti Punya Kala - 01:31 PM to 08:11 PM | Simha Sankranti Maha Punya Kala - 05:58 PM to 08:11 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4699066,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 09:34 PM | Simha Sankranti Punya Kala - 01:26 PM to 08:01 PM | Simha Sankranti Maha Punya Kala - 05:49 PM to 08:01 PM,,Simha Sankranti. Simha Sankranti Moment - 09:34 PM | Simha Sankranti Punya Kala - 01:26 PM to 08:01 PM | Simha Sankranti Maha Punya Kala - 05:49 PM to 08:01 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5308655,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 12:32 PM to 07:13 PM | Simha Sankranti Maha Punya Kala - 04:59 PM to 07:13 PM,,Simha Sankranti. Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 12:32 PM to 07:13 PM | Simha Sankranti Maha Punya Kala - 04:59 PM to 07:13 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5391959,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 12:19 PM to 07:34 PM | Simha Sankranti Maha Punya Kala - 05:18 PM to 07:34 PM,,Simha Sankranti. Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 12:19 PM to 07:34 PM | Simha Sankranti Maha Punya Kala - 05:18 PM to 07:34 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5368361,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 12:25 PM to 07:34 PM | Simha Sankranti Maha Punya Kala - 05:20 PM to 07:34 PM,,Simha Sankranti. Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 12:25 PM to 07:34 PM | Simha Sankranti Maha Punya Kala - 05:20 PM to 07:34 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5809844,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 11:59 AM to 07:34 PM | Simha Sankranti Maha Punya Kala - 05:12 PM to 07:34 PM,,Simha Sankranti. Simha Sankranti Moment - 07:34 PM | Simha Sankranti Punya Kala - 11:59 AM to 07:34 PM | Simha Sankranti Maha Punya Kala - 05:12 PM to 07:34 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4174757,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:34 PM to 08:07 PM | Simha Sankranti Maha Punya Kala - 05:56 PM to 08:07 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:34 PM to 08:07 PM | Simha Sankranti Maha Punya Kala - 05:56 PM to 08:07 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4167147,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:30 PM to 08:04 PM | Simha Sankranti Maha Punya Kala - 05:52 PM to 08:04 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:30 PM to 08:04 PM | Simha Sankranti Maha Punya Kala - 05:52 PM to 08:04 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4781708,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:14 PM to 08:01 PM | Simha Sankranti Maha Punya Kala - 05:45 PM to 08:01 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:14 PM to 08:01 PM | Simha Sankranti Maha Punya Kala - 05:45 PM to 08:01 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4347778,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:10 PM to 08:00 PM | Simha Sankranti Maha Punya Kala - 05:44 PM to 08:00 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:10 PM to 08:00 PM | Simha Sankranti Maha Punya Kala - 05:44 PM to 08:00 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4560349,geoname:4560349|city:philadelphia,Philadelphia,Pennsylvania,United States,America/New_York,4560349,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:05 PM to 07:56 PM | Simha Sankranti Maha Punya Kala - 05:39 PM to 07:56 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:05 PM to 07:56 PM | Simha Sankranti Maha Punya Kala - 05:39 PM to 07:56 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5128581,geoname:5128581|city:new_york,New York,New York,United States,America/New_York,5128581,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:00 PM to 07:53 PM | Simha Sankranti Maha Punya Kala - 05:35 PM to 07:53 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:00 PM to 07:53 PM | Simha Sankranti Maha Punya Kala - 05:35 PM to 07:53 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5099836,geoname:5099836|city:new_jersey,New Jersey,New Jersey,United States,America/New_York,5099836,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:00 PM to 07:53 PM | Simha Sankranti Maha Punya Kala - 05:35 PM to 07:53 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:00 PM to 07:53 PM | Simha Sankranti Maha Punya Kala - 05:35 PM to 07:53 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5110629,geoname:5110629|city:buffalo,Buffalo,New York,United States,America/New_York,5110629,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:19 PM to 08:16 PM | Simha Sankranti Maha Punya Kala - 05:57 PM to 08:16 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:19 PM to 08:16 PM | Simha Sankranti Maha Punya Kala - 05:57 PM to 08:16 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5150529,geoname:5150529|city:cleveland,Cleveland,Ohio,United States,America/New_York,5150529,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-16,COMPLETE,2026-08-16,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:31 PM to 08:25 PM | Simha Sankranti Maha Punya Kala - 06:07 PM to 08:25 PM,,Simha Sankranti. Simha Sankranti Moment - 10:34 PM | Simha Sankranti Punya Kala - 01:31 PM to 08:25 PM | Simha Sankranti Maha Punya Kala - 06:07 PM to 08:25 PM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
