Date,Location Key,City,State/Region,Country,Timezone,Geoname ID,Special Events,Special Event Details,Note,Snapshot Source
2026-08-17,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,Kalki Jayanti,,,2026-08-17_PDT.txt
2026-08-17,geoname:6173331|city:vancouver,Vancouver,British Columbia,Canada,America/Los_Angeles,6173331,Kalki Jayanti,,,2026-08-17_PDT.txt
2026-08-18,geoname:1253102|city:visakhapatnam,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1253405|city:varanasi,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1254163|city:thiruvananthapuram,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1254360|city:tirupati,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1254388|city:srirangam,Srirangam,Tamil Nadu,India,Asia/Kolkata,1254388,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1255634|city:srinagar,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1256287|city:silchar,Silchar,Assam,India,Asia/Kolkata,1256287,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1256525|city:shiliguri,Shiliguri,West Bengal,India,Asia/Kolkata,1256525,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1260546|city:pandharpur,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1262180|city:nagpur,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1264521|city:madurai,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1264527|city:chennai,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1264733|city:lucknow,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1265683|city:kumbakonam,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1266285|city:kolhapur,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1268159|city:kanchipuram,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1269655|city:itanagar,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1269771|city:imphal,Imphal,Manipur,India,Asia/Kolkata,1269771,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1269920|city:hubli,Hubli,Karnataka,India,Asia/Kolkata,1269920,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1270603|city:guruvayur,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1271476|city:guwahati,Guwahati,Assam,India,Asia/Kolkata,1271476,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1271631|city:gangtok,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1272552|city:dimapur,Dimapur,Nagaland,India,Asia/Kolkata,1272552,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1272648|city:dibrugarh,Dibrugarh,Assam,India,Asia/Kolkata,1272648,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1274256|city:chidambaram,Chidambaram,Tamil Nadu,India,Asia/Kolkata,1274256,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1275004|city:kolkata,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1275339|city:mumbai,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1275817|city:bhubaneswar,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1275841|city:bhopal,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1276533|city:belgaum,Belgaum,Karnataka,India,Asia/Kolkata,1276533,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1278994|city:prayagraj,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1279186|city:aizawl,Aizawl,Mizoram,India,Asia/Kolkata,1279186,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1279290|city:agartala,Agartala,Tripura,India,Asia/Kolkata,1279290,Kalki Jayanti,,,2026-08-18_IST.txt
2026-08-18,geoname:1835848|city:seoul,Seoul,Seoul,South Korea,Asia/Seoul,1835848,Kalki Jayanti,,,2026-08-18_KST.txt
2026-08-18,geoname:2063523|city:perth,Perth,Western Australia,Australia,Australia/Perth,2063523,Kalki Jayanti,,,2026-08-18_AWST.txt
2026-08-18,geoname:2078025|city:adelaide,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Kalki Jayanti,,,2026-08-18_ACST.txt
2026-08-18,geoname:2147714|city:sydney,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Kalki Jayanti,,,2026-08-18_AEST.txt
2026-08-18,geoname:2158177|city:melbourne,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Kalki Jayanti,,,2026-08-18_AEST.txt
2026-08-18,geoname:2172517|city:canberra,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Kalki Jayanti,,,2026-08-18_AEST.txt
2026-08-18,geoname:2174003|city:brisbane,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Kalki Jayanti,,,2026-08-18_AEST.txt
2026-08-18,geoname:2179537|city:wellington,Wellington,Wellington,New Zealand,Pacific/Auckland,2179537,Kalki Jayanti,,,2026-08-18_NZST.txt
2026-08-18,geoname:2192362|city:christchurch,Christchurch,Canterbury,New Zealand,Pacific/Auckland,2192362,Kalki Jayanti,,,2026-08-18_NZST.txt
2026-08-18,geoname:2193733|city:auckland,Auckland,Auckland,New Zealand,Pacific/Auckland,2193733,Kalki Jayanti,,,2026-08-18_NZST.txt
2026-08-21,geoname:2643743|city:london,London,London,United Kingdom,Europe/London,2643743,Varalakshmi Vrat,,,2026-08-21_BST.txt
2026-08-21,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Varalakshmi Vrat,,,2026-08-21_CEST.txt
2026-08-21,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Varalakshmi Vrat,,,2026-08-21_CEST.txt
2026-08-21,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4180439|city:atlanta,Atlanta,Georgia,United States,America/New_York,4180439,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4508722|city:cincinnati,Cincinnati,Ohio,United States,America/New_York,4508722,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4509177|city:columbus,Columbus,Ohio,United States,America/New_York,4509177,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4560349|city:philadelphia,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4634946|city:knoxville,Knoxville,Tennessee,United States,America/New_York,4634946,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4644585|city:nashville,Nashville,Tennessee,United States,America/Chicago,4644585,Varalakshmi Vrat,,,2026-08-21_CDT.txt
2026-08-21,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,Varalakshmi Vrat,,,2026-08-21_CDT.txt
2026-08-21,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,Varalakshmi Vrat,,,2026-08-21_CDT.txt
2026-08-21,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,Varalakshmi Vrat,,,2026-08-21_CDT.txt
2026-08-21,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5099836|city:new_jersey,New Jersey,New Jersey,United States,America/New_York,5099836,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5108728|city:belfast,Belfast,New York,United States,America/New_York,5108728,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5110629|city:buffalo,Buffalo,New York,United States,America/New_York,5110629,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5128581|city:new_york,New York,New York,United States,America/New_York,5128581,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5150529|city:cleveland,Cleveland,Ohio,United States,America/New_York,5150529,Varalakshmi Vrat,,,2026-08-21_EDT.txt
2026-08-21,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,Varalakshmi Vrat,,,2026-08-21_MST.txt
2026-08-21,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,Varalakshmi Vrat,,,2026-08-21_PDT.txt
2026-08-21,geoname:5383527|city:placentia,Placentia,California,United States,America/Los_Angeles,5383527,Varalakshmi Vrat,,,2026-08-21_PDT.txt
2026-08-21,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,Varalakshmi Vrat,,,2026-08-21_PDT.txt
2026-08-21,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,Varalakshmi Vrat,,,2026-08-21_PDT.txt
2026-08-21,geoname:6173331|city:vancouver,Vancouver,British Columbia,Canada,America/Los_Angeles,6173331,Varalakshmi Vrat,,,2026-08-21_PDT.txt
2026-08-23,geoname:1253102|city:visakhapatnam,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:05:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:42 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1253405|city:varanasi,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 03:59:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:36 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:41:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:18 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:43:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:19 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1254163|city:thiruvananthapuram,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:39:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:14 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1254360|city:tirupati,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:24:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:00 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1254388|city:srirangam,Srirangam,Tamil Nadu,India,Asia/Kolkata,1254388,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:30:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:06 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:44:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:20 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1255634|city:srinagar,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:22:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:59 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1256287|city:silchar,Silchar,Assam,India,Asia/Kolkata,1256287,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 03:20:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 04:57 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1256525|city:shiliguri,Shiliguri,West Bengal,India,Asia/Kolkata,1256525,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 03:36:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:13 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:42:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:19 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1260546|city:pandharpur,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:37:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:13 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1262180|city:nagpur,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:19:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:55 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:37:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:13 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:37:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:13 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:43:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:19 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1264521|city:madurai,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:33:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:09 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1264527|city:chennai,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:21:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:57 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1264733|city:lucknow,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:06:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:42 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1265683|city:kumbakonam,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:27:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:03 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
2026-08-23,geoname:1266285|city:kolhapur,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"AruNodaya: 23 August 2026, 04:42:00 AM | Tithi start: 23 August 2026, 02:00:00 AM | Tithi end: 24 August 2026, 04:18:00 AM | Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:19 AM to 06:20 AM",Dwadashi Dwaya: Upavaasa must be observed on both 23 August 2026 and 24 August 2026. Parana is to be performed on 25 August 2026.,2026-08-23_IST.txt
