Key,Date,City,State/Region,Country,Timezone,Geoname ID,Selected Drik Location,Sunrise,Sunset,Tithi,Nakshatra,Paksha,Vaara,Amanta Maasa,Sunsign,Scan Error
GEONAME::1262180,2026-09-06,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Nagpur,05:58 AM,06:25 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1262180,2026-09-07,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Nagpur,05:59 AM,06:24 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1253102,2026-09-01,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,05:43 AM,06:11 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1253102,2026-09-02,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,05:43 AM,06:10 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1253102,2026-09-03,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,05:43 AM,06:10 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1253102,2026-09-04,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,05:44 AM,06:09 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1253102,2026-09-05,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,05:44 AM,06:08 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1253102,2026-09-06,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,05:44 AM,06:07 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1253102,2026-09-07,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,05:44 AM,06:06 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::292223,2026-09-01,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,06:00 AM,06:38 PM,"Chaturthi upto 06:11 AM; Panchami upto 04:42 AM, Sep 02","Ashwini upto 01:12 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::292223,2026-09-02,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,06:00 AM,06:37 PM,"Shashthi upto 02:55 AM, Sep 03","Bharani upto 12:13 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::292223,2026-09-03,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,06:01 AM,06:36 PM,"Saptami upto 12:55 AM, Sep 04",Krittika upto 10:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::292223,2026-09-04,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,06:01 AM,06:35 PM,Ashtami upto 10:43 PM,Rohini upto 09:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::292223,2026-09-05,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,06:02 AM,06:34 PM,Navami upto 08:23 PM,Mrigashira upto 08:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::292223,2026-09-06,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,06:02 AM,06:33 PM,Dashami upto 05:59 PM,Ardra upto 06:22 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::292223,2026-09-07,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,06:02 AM,06:32 PM,Ekadashi upto 03:33 PM,Punarvasu upto 04:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::290030,2026-09-01,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,05:14 AM,05:53 PM,"Panchami upto 03:42 AM, Sep 02","Ashwini upto 12:12 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::290030,2026-09-02,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,05:15 AM,05:52 PM,"Shashthi upto 01:56 AM, Sep 03",Bharani upto 11:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::290030,2026-09-03,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,05:15 AM,05:51 PM,Saptami upto 11:55 PM,Krittika upto 09:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::290030,2026-09-04,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,05:16 AM,05:50 PM,Ashtami upto 09:43 PM,Rohini upto 08:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::290030,2026-09-05,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,05:16 AM,05:49 PM,Navami upto 07:23 PM,Mrigashira upto 07:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::290030,2026-09-06,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,05:16 AM,05:48 PM,Dashami upto 04:59 PM,Ardra upto 05:22 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::290030,2026-09-07,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,05:17 AM,05:47 PM,Ekadashi upto 02:33 PM,Punarvasu upto 03:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2657896,2026-09-01,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,06:45 AM,08:06 PM,"Panchami upto 02:42 AM, Sep 02",Ashwini upto 11:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2657896,2026-09-02,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,06:46 AM,08:04 PM,"Shashthi upto 12:56 AM, Sep 03",Bharani upto 10:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2657896,2026-09-03,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,06:47 AM,08:02 PM,Saptami upto 10:55 PM,Krittika upto 08:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2657896,2026-09-04,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,06:48 AM,08:00 PM,Ashtami upto 08:43 PM,Rohini upto 07:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2657896,2026-09-05,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,06:50 AM,07:58 PM,Navami upto 06:23 PM,Mrigashira upto 06:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2657896,2026-09-06,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,06:51 AM,07:56 PM,Dashami upto 03:59 PM,Ardra upto 04:22 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2657896,2026-09-07,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,06:52 AM,07:54 PM,Ekadashi upto 01:33 PM,Punarvasu upto 02:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::2928751,2026-09-01,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,06:40 AM,08:05 PM,"Panchami upto 02:42 AM, Sep 02",Ashwini upto 11:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::2928751,2026-09-02,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,06:41 AM,08:03 PM,"Shashthi upto 12:55 AM, Sep 03",Bharani upto 10:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::2928751,2026-09-03,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,06:42 AM,08:01 PM,Saptami upto 10:55 PM,Krittika upto 08:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::2928751,2026-09-04,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,06:44 AM,07:59 PM,Ashtami upto 08:43 PM,Rohini upto 07:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::2928751,2026-09-05,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,06:45 AM,07:57 PM,Navami upto 06:23 PM,Mrigashira upto 06:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::2928751,2026-09-06,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,06:47 AM,07:55 PM,Dashami upto 03:59 PM,Ardra upto 04:22 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::2928751,2026-09-07,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,06:48 AM,07:53 PM,Ekadashi upto 01:33 PM,Punarvasu upto 02:44 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1278094,2026-09-01,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,05:41 AM,06:21 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1278094,2026-09-02,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,05:41 AM,06:20 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1278094,2026-09-03,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,05:41 AM,06:19 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1278094,2026-09-04,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,05:42 AM,06:18 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1278094,2026-09-05,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,05:42 AM,06:17 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1278094,2026-09-06,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,05:43 AM,06:16 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1278094,2026-09-07,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,05:43 AM,06:15 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5131614,2026-09-01,Pittsford,New York,United States,America/New_York,5131614,Pittsford,06:35 AM,07:45 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5131614,2026-09-02,Pittsford,New York,United States,America/New_York,5131614,Pittsford,06:36 AM,07:43 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5131614,2026-09-03,Pittsford,New York,United States,America/New_York,5131614,Pittsford,06:37 AM,07:41 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5131614,2026-09-04,Pittsford,New York,United States,America/New_York,5131614,Pittsford,06:38 AM,07:40 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5131614,2026-09-05,Pittsford,New York,United States,America/New_York,5131614,Pittsford,06:39 AM,07:38 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5131614,2026-09-06,Pittsford,New York,United States,America/New_York,5131614,Pittsford,06:40 AM,07:36 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5131614,2026-09-07,Pittsford,New York,United States,America/New_York,5131614,Pittsford,06:41 AM,07:34 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5119251,2026-09-01,Greece,New York,United States,America/New_York,5119251,Greece,06:35 AM,07:46 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5119251,2026-09-02,Greece,New York,United States,America/New_York,5119251,Greece,06:36 AM,07:44 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5119251,2026-09-03,Greece,New York,United States,America/New_York,5119251,Greece,06:37 AM,07:42 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5119251,2026-09-04,Greece,New York,United States,America/New_York,5119251,Greece,06:38 AM,07:40 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5119251,2026-09-05,Greece,New York,United States,America/New_York,5119251,Greece,06:40 AM,07:39 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5119251,2026-09-06,Greece,New York,United States,America/New_York,5119251,Greece,06:41 AM,07:37 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5119251,2026-09-07,Greece,New York,United States,America/New_York,5119251,Greece,06:42 AM,07:35 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5140405,2026-09-01,Syracuse,New York,United States,America/New_York,5140405,Syracuse,06:29 AM,07:39 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5140405,2026-09-02,Syracuse,New York,United States,America/New_York,5140405,Syracuse,06:30 AM,07:38 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5140405,2026-09-03,Syracuse,New York,United States,America/New_York,5140405,Syracuse,06:31 AM,07:36 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5140405,2026-09-04,Syracuse,New York,United States,America/New_York,5140405,Syracuse,06:32 AM,07:34 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5140405,2026-09-05,Syracuse,New York,United States,America/New_York,5140405,Syracuse,06:33 AM,07:32 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5140405,2026-09-06,Syracuse,New York,United States,America/New_York,5140405,Syracuse,06:35 AM,07:31 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5140405,2026-09-07,Syracuse,New York,United States,America/New_York,5140405,Syracuse,06:36 AM,07:29 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4256038,2026-09-01,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,07:12 AM,08:14 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4256038,2026-09-02,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,07:13 AM,08:13 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4256038,2026-09-03,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,07:14 AM,08:11 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4256038,2026-09-04,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,07:15 AM,08:10 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4256038,2026-09-05,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,07:16 AM,08:08 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4256038,2026-09-06,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,07:17 AM,08:06 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4256038,2026-09-07,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,07:18 AM,08:05 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08","Punarvasu upto 08:44 AM; Pushya upto 07:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4487042,2026-09-01,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,06:47 AM,07:42 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4487042,2026-09-02,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,06:47 AM,07:40 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4487042,2026-09-03,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,06:48 AM,07:39 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4487042,2026-09-04,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,06:49 AM,07:38 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4487042,2026-09-05,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,06:50 AM,07:36 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4487042,2026-09-06,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,06:50 AM,07:35 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4487042,2026-09-07,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,06:51 AM,07:33 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4460243,2026-09-01,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,06:56 AM,07:50 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4460243,2026-09-02,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,06:57 AM,07:49 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4460243,2026-09-03,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,06:58 AM,07:47 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4460243,2026-09-04,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,06:58 AM,07:46 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4460243,2026-09-05,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,06:59 AM,07:45 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4460243,2026-09-06,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,07:00 AM,07:43 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4460243,2026-09-07,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,07:00 AM,07:42 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1277333,2026-09-01,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,06:09 AM,06:31 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1277333,2026-09-02,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,06:09 AM,06:30 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1277333,2026-09-03,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,06:09 AM,06:29 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1277333,2026-09-04,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,06:09 AM,06:29 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1277333,2026-09-05,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,06:09 AM,06:28 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1277333,2026-09-06,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,06:09 AM,06:27 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1277333,2026-09-07,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,06:09 AM,06:27 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1262321,2026-09-01,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,06:13 AM,06:34 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1262321,2026-09-02,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,06:13 AM,06:33 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1262321,2026-09-03,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,06:13 AM,06:33 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1262321,2026-09-04,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,06:13 AM,06:32 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1262321,2026-09-05,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,06:13 AM,06:31 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1262321,2026-09-06,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,06:13 AM,06:31 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1262321,2026-09-07,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,06:13 AM,06:30 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1263780,2026-09-01,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,06:20 AM,06:41 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1263780,2026-09-02,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,06:20 AM,06:41 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1263780,2026-09-03,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,06:20 AM,06:40 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1263780,2026-09-04,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,06:20 AM,06:39 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1263780,2026-09-05,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,06:20 AM,06:39 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1263780,2026-09-06,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,06:20 AM,06:38 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1263780,2026-09-07,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,06:20 AM,06:37 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1253952,2026-09-01,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,06:20 AM,06:42 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1253952,2026-09-02,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,06:20 AM,06:42 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1253952,2026-09-03,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,06:20 AM,06:41 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1253952,2026-09-04,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,06:20 AM,06:40 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
