Cache Schema Version,Place Key,Date,City,State/Region,Country,Timezone,Geoname ID,Selected Drik Location,Tithi,Sunrise Tithi,Nakshatra,Sunrise Nakshatra,Sunrise,Sunset,Arunodaya,Paksha,Amanta Maasa,Vaara,Month Page URL,Cached At
2.0,geoname:1265683,2026-08-24,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Kumbakonam,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,06:03 AM,06:27 PM,2026-08-24 04:27:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1265683&date=24/08/2026,2026-08-22T15:46:42
2.0,geoname:1265683,2026-08-25,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Kumbakonam,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,06:03 AM,06:26 PM,2026-08-25 04:27:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1265683&date=25/08/2026,2026-08-22T15:46:53
2.0,geoname:1266285,2026-08-08,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,06:15 AM,07:02 PM,2026-08-08 04:39:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=08/08/2026,2026-08-22T14:13:03
2.0,geoname:1266285,2026-08-09,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,06:15 AM,07:02 PM,2026-08-09 04:39:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=09/08/2026,2026-08-22T14:13:14
2.0,geoname:1266285,2026-08-10,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,"Dwadashi upto 08:00 AM; Trayodashi upto 04:54 AM, Aug 11",Dwadashi,Ardra upto 12:26 PM,Ardra,06:16 AM,07:01 PM,2026-08-10 04:40:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=10/08/2026,2026-08-22T14:13:24
2.0,geoname:1266285,2026-08-22,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,06:18 AM,06:54 PM,2026-08-22 04:42:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=22/08/2026,2026-08-22T15:55:57
2.0,geoname:1266285,2026-08-23,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,06:18 AM,06:53 PM,2026-08-23 04:42:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=23/08/2026,2026-08-22T15:55:47
2.0,geoname:1266285,2026-08-24,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,06:18 AM,06:52 PM,2026-08-24 04:42:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=24/08/2026,2026-08-22T15:56:08
2.0,geoname:1266285,2026-08-25,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,06:19 AM,06:52 PM,2026-08-25 04:43:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=25/08/2026,2026-08-22T15:56:19
2.0,geoname:1268159,2026-08-08,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,05:58 AM,06:35 PM,2026-08-08 04:22:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=08/08/2026,2026-08-22T14:10:56
2.0,geoname:1268159,2026-08-09,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,05:58 AM,06:35 PM,2026-08-09 04:22:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=09/08/2026,2026-08-22T14:11:07
2.0,geoname:1268159,2026-08-10,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,"Dwadashi upto 08:00 AM; Trayodashi upto 04:54 AM, Aug 11",Dwadashi,Ardra upto 12:26 PM,Ardra,05:58 AM,06:35 PM,2026-08-10 04:22:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=10/08/2026,2026-08-22T14:11:17
2.0,geoname:1268159,2026-08-22,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,06:00 AM,06:28 PM,2026-08-22 04:24:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=22/08/2026,2026-08-22T15:53:02
2.0,geoname:1268159,2026-08-23,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,06:00 AM,06:28 PM,2026-08-23 04:24:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=23/08/2026,2026-08-22T15:52:52
2.0,geoname:1268159,2026-08-24,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,06:00 AM,06:27 PM,2026-08-24 04:24:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=24/08/2026,2026-08-22T15:53:13
2.0,geoname:1268159,2026-08-25,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,06:00 AM,06:27 PM,2026-08-25 04:24:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=25/08/2026,2026-08-22T15:53:24
2.0,geoname:1269655,2026-08-08,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,04:43 AM,05:59 PM,2026-08-08 03:07:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=08/08/2026,2026-08-22T14:08:12
2.0,geoname:1269655,2026-08-09,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,04:44 AM,05:58 PM,2026-08-09 03:08:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=09/08/2026,2026-08-22T14:08:22
2.0,geoname:1269655,2026-08-10,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,Dwadashi upto 08:00 AM,Dwadashi,Ardra upto 12:26 PM,Ardra,04:44 AM,05:57 PM,2026-08-10 03:08:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=10/08/2026,2026-08-22T14:08:33
2.0,geoname:1269655,2026-08-22,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,04:50 AM,05:46 PM,2026-08-22 03:14:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=22/08/2026,2026-08-22T15:45:04
2.0,geoname:1269655,2026-08-23,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,04:51 AM,05:46 PM,2026-08-23 03:15:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=23/08/2026,2026-08-22T15:44:53
2.0,geoname:1269655,2026-08-24,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,04:51 AM,05:44 PM,2026-08-24 03:15:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=24/08/2026,2026-08-22T15:45:15
2.0,geoname:1269655,2026-08-25,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,04:51 AM,05:43 PM,2026-08-25 03:15:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=25/08/2026,2026-08-22T15:45:25
2.0,geoname:1269771,2026-08-08,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,04:45 AM,05:54 PM,2026-08-08 03:09:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=08/08/2026,2026-08-22T14:07:09
2.0,geoname:1269771,2026-08-09,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,04:46 AM,05:54 PM,2026-08-09 03:10:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=09/08/2026,2026-08-22T14:07:19
2.0,geoname:1269771,2026-08-10,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,Dwadashi upto 08:00 AM,Dwadashi,Ardra upto 12:26 PM,Ardra,04:46 AM,05:53 PM,2026-08-10 03:10:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=10/08/2026,2026-08-22T14:07:29
2.0,geoname:1269771,2026-08-22,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,04:51 AM,05:43 PM,2026-08-22 03:15:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=22/08/2026,2026-08-22T15:43:36
2.0,geoname:1269771,2026-08-23,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,04:52 AM,05:42 PM,2026-08-23 03:16:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=23/08/2026,2026-08-22T15:43:25
2.0,geoname:1269771,2026-08-24,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,04:52 AM,05:41 PM,2026-08-24 03:16:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=24/08/2026,2026-08-22T15:43:47
2.0,geoname:1269771,2026-08-25,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,04:52 AM,05:40 PM,2026-08-25 03:16:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=25/08/2026,2026-08-22T15:43:58
2.0,geoname:1269843,2026-08-08,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,05:57 AM,06:46 PM,2026-08-08 04:21:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=08/08/2026,2026-08-22T14:30:53
2.0,geoname:1269843,2026-08-09,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,05:58 AM,06:46 PM,2026-08-09 04:22:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=09/08/2026,2026-08-22T14:31:03
2.0,geoname:1269843,2026-08-10,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,"Dwadashi upto 08:00 AM; Trayodashi upto 04:54 AM, Aug 11",Dwadashi,Ardra upto 12:26 PM,Ardra,05:58 AM,06:45 PM,2026-08-10 04:22:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=10/08/2026,2026-08-22T14:31:14
2.0,geoname:1269843,2026-08-22,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,06:01 AM,06:37 PM,2026-08-22 04:25:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=22/08/2026,2026-08-22T16:13:26
2.0,geoname:1269843,2026-08-23,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,06:01 AM,06:37 PM,2026-08-23 04:25:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=23/08/2026,2026-08-22T16:13:15
2.0,geoname:1269843,2026-08-24,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,06:01 AM,06:36 PM,2026-08-24 04:25:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=24/08/2026,2026-08-22T16:13:37
2.0,geoname:1269843,2026-08-25,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,06:01 AM,06:35 PM,2026-08-25 04:25:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=25/08/2026,2026-08-22T16:13:47
2.0,geoname:1269920,2026-08-08,Hubli,Karnataka,India,Asia/Kolkata,1269920,Hubli,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,06:13 AM,06:57 PM,2026-08-08 04:37:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269920&date=08/08/2026,2026-08-22T13:59:47
2.0,geoname:1269920,2026-08-09,Hubli,Karnataka,India,Asia/Kolkata,1269920,Hubli,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,06:13 AM,06:56 PM,2026-08-09 04:37:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269920&date=09/08/2026,2026-08-22T13:59:57
2.0,geoname:1269920,2026-08-10,Hubli,Karnataka,India,Asia/Kolkata,1269920,Hubli,"Dwadashi upto 08:00 AM; Trayodashi upto 04:54 AM, Aug 11",Dwadashi,Ardra upto 12:26 PM,Ardra,06:14 AM,06:56 PM,2026-08-10 04:38:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269920&date=10/08/2026,2026-08-22T14:00:08
2.0,geoname:1269920,2026-08-22,Hubli,Karnataka,India,Asia/Kolkata,1269920,Hubli,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,06:16 AM,06:49 PM,2026-08-22 04:40:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269920&date=22/08/2026,2026-08-22T15:32:43
2.0,geoname:1269920,2026-08-23,Hubli,Karnataka,India,Asia/Kolkata,1269920,Hubli,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,06:16 AM,06:48 PM,2026-08-23 04:40:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269920&date=23/08/2026,2026-08-22T15:32:32
2.0,geoname:1269920,2026-08-24,Hubli,Karnataka,India,Asia/Kolkata,1269920,Hubli,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,06:16 AM,06:48 PM,2026-08-24 04:40:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269920&date=24/08/2026,2026-08-22T15:32:53
2.0,geoname:1269920,2026-08-25,Hubli,Karnataka,India,Asia/Kolkata,1269920,Hubli,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,06:16 AM,06:47 PM,2026-08-25 04:40:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269920&date=25/08/2026,2026-08-22T15:33:04
2.0,geoname:1270603,2026-08-08,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,06:16 AM,06:47 PM,2026-08-08 04:40:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=08/08/2026,2026-08-22T14:12:00
2.0,geoname:1270603,2026-08-09,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,06:16 AM,06:47 PM,2026-08-09 04:40:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=09/08/2026,2026-08-22T14:12:10
2.0,geoname:1270603,2026-08-10,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,"Dwadashi upto 08:00 AM; Trayodashi upto 04:54 AM, Aug 11",Dwadashi,Ardra upto 12:26 PM,Ardra,06:16 AM,06:47 PM,2026-08-10 04:40:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=10/08/2026,2026-08-22T14:12:20
2.0,geoname:1270603,2026-08-22,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,06:16 AM,06:41 PM,2026-08-22 04:40:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=22/08/2026,2026-08-22T15:54:29
2.0,geoname:1270603,2026-08-23,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,06:16 AM,06:40 PM,2026-08-23 04:40:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=23/08/2026,2026-08-22T15:54:19
2.0,geoname:1270603,2026-08-24,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,06:16 AM,06:40 PM,2026-08-24 04:40:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=24/08/2026,2026-08-22T15:54:40
2.0,geoname:1270603,2026-08-25,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,06:16 AM,06:39 PM,2026-08-25 04:40:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=25/08/2026,2026-08-22T15:54:51
2.0,geoname:1271476,2026-08-08,Guwahati,Assam,India,Asia/Kolkata,1271476,Guwahati,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,04:52 AM,06:05 PM,2026-08-08 03:16:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271476&date=08/08/2026,2026-08-22T14:04:00
2.0,geoname:1271476,2026-08-09,Guwahati,Assam,India,Asia/Kolkata,1271476,Guwahati,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,04:52 AM,06:04 PM,2026-08-09 03:16:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271476&date=09/08/2026,2026-08-22T14:04:10
2.0,geoname:1271476,2026-08-10,Guwahati,Assam,India,Asia/Kolkata,1271476,Guwahati,Dwadashi upto 08:00 AM,Dwadashi,Ardra upto 12:26 PM,Ardra,04:53 AM,06:04 PM,2026-08-10 03:17:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271476&date=10/08/2026,2026-08-22T14:04:21
2.0,geoname:1271476,2026-08-22,Guwahati,Assam,India,Asia/Kolkata,1271476,Guwahati,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,04:58 AM,05:53 PM,2026-08-22 03:22:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271476&date=22/08/2026,2026-08-22T15:39:12
2.0,geoname:1271476,2026-08-23,Guwahati,Assam,India,Asia/Kolkata,1271476,Guwahati,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,04:59 AM,05:52 PM,2026-08-23 03:23:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271476&date=23/08/2026,2026-08-22T15:39:01
2.0,geoname:1271476,2026-08-24,Guwahati,Assam,India,Asia/Kolkata,1271476,Guwahati,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,04:59 AM,05:51 PM,2026-08-24 03:23:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271476&date=24/08/2026,2026-08-22T15:39:23
2.0,geoname:1271476,2026-08-25,Guwahati,Assam,India,Asia/Kolkata,1271476,Guwahati,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,05:00 AM,05:50 PM,2026-08-25 03:24:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271476&date=25/08/2026,2026-08-22T15:39:34
2.0,geoname:1271631,2026-08-08,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,Dashami upto 01:59 PM,Dashami,Rohini upto 04:51 PM,Rohini,05:03 AM,06:19 PM,2026-08-08 03:27:00 AM IST,Krishna Paksha,Ashadha,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=08/08/2026,2026-08-22T14:05:34
2.0,geoname:1271631,2026-08-09,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,Ekadashi upto 11:04 AM,Ekadashi,Mrigashira upto 02:43 PM,Mrigashirsha,05:03 AM,06:19 PM,2026-08-09 03:27:00 AM IST,Krishna Paksha,Ashadha,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=09/08/2026,2026-08-22T14:05:45
2.0,geoname:1271631,2026-08-10,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,"Dwadashi upto 08:00 AM; Trayodashi upto 04:54 AM, Aug 11",Dwadashi,Ardra upto 12:26 PM,Ardra,05:04 AM,06:18 PM,2026-08-10 03:28:00 AM IST,Krishna Paksha,Ashadha,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=10/08/2026,2026-08-22T14:05:55
2.0,geoname:1271631,2026-08-22,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,"Dashami upto 02:00 AM, Aug 23",Dashami,Jyeshtha upto 02:49 PM,Jyeshtha,05:10 AM,06:07 PM,2026-08-22 03:34:00 AM IST,Shukla Paksha,Shravana,Shaniwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=22/08/2026,2026-08-22T15:41:24
2.0,geoname:1271631,2026-08-23,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,"Ekadashi upto 04:18 AM, Aug 24",Ekadashi,Mula upto 05:44 PM,Mula,05:10 AM,06:06 PM,2026-08-23 03:34:00 AM IST,Shukla Paksha,Shravana,Raviwara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=23/08/2026,2026-08-22T15:41:14
2.0,geoname:1271631,2026-08-24,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,Dwadashi upto Full Night,Dwadashi,Purva Ashadha upto 08:28 PM,Purva Ashadha,05:11 AM,06:05 PM,2026-08-24 03:35:00 AM IST,Shukla Paksha,Shravana,Somawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=24/08/2026,2026-08-22T15:41:35
2.0,geoname:1271631,2026-08-25,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,Dwadashi upto 06:20 AM,Dwadashi,Uttara Ashadha upto 10:51 PM,Uttara Ashadha,05:11 AM,06:04 PM,2026-08-25 03:35:00 AM IST,Shukla Paksha,Shravana,Mangalawara,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=25/08/2026,2026-08-22T15:41:46
